Title,Vessels,Cranes,Generations,PopulationSize,Crossover,Mutation,BestDelay,TimeMS
"Varied and real impossible solution - SOT",8,1,50,20,0.60,0.10,273,82
"Varied and real impossible solution - SOT",8,1,50,20,0.60,0.10,211,84
"Varied and real impossible solution - SOT",8,1,50,20,0.60,0.15,200,89
"Varied and real impossible solution - SOT",8,1,50,20,0.60,0.15,206,86
"Varied and real impossible solution - SOT",8,1,50,20,0.60,0.20,155,90
"Varied and real impossible solution - SOT",8,1,50,20,0.60,0.20,206,88
"Varied and real impossible solution - SOT",8,1,50,20,0.70,0.05,286,77
"Varied and real impossible solution - SOT",8,1,50,20,0.70,0.05,280,77
"Varied and real impossible solution - SOT",8,1,50,20,0.70,0.10,280,81
"Varied and real impossible solution - SOT",8,1,50,20,0.70,0.10,211,80
"Varied and real impossible solution - SOT",8,1,50,20,0.70,0.15,206,83
"Varied and real impossible solution - SOT",8,1,50,20,0.70,0.15,206,81
"Varied and real impossible solution - SOT",8,1,50,20,0.70,0.20,211,84
"Varied and real impossible solution - SOT",8,1,50,20,0.70,0.20,200,85
"Varied and real impossible solution - SOT",8,1,50,20,0.80,0.05,365,73
"Varied and real impossible solution - SOT",8,1,50,20,0.80,0.05,365,73
"Varied and real impossible solution - SOT",8,1,50,20,0.80,0.10,286,76
"Varied and real impossible solution - SOT",8,1,50,20,0.80,0.10,273,76
"Varied and real impossible solution - SOT",8,1,50,20,0.80,0.15,273,81
"Varied and real impossible solution - SOT",8,1,50,20,0.80,0.15,211,79
"Varied and real impossible solution - SOT",8,1,50,20,0.80,0.20,206,81
"Varied and real impossible solution - SOT",8,1,50,20,0.80,0.20,206,81
"Varied and real impossible solution - SOT",8,1,50,20,0.90,0.05,373,70
"Varied and real impossible solution - SOT",8,1,50,20,0.90,0.05,373,71
"Varied and real impossible solution - SOT",8,1,50,20,0.90,0.10,280,74
"Varied and real impossible solution - SOT",8,1,50,20,0.90,0.10,280,73
"Varied and real impossible solution - SOT",8,1,50,20,0.90,0.15,280,95
"Varied and real impossible solution - SOT",8,1,50,20,0.90,0.15,206,150
"Varied and real impossible solution - SOT",8,1,50,20,0.90,0.20,211,164
"Varied and real impossible solution - SOT",8,1,50,20,0.90,0.20,200,166
"Varied and real impossible solution - SOT",8,1,50,30,0.40,0.05,280,266
"Varied and real impossible solution - SOT",8,1,50,30,0.40,0.05,273,269
"Varied and real impossible solution - SOT",8,1,50,30,0.40,0.10,206,298
"Varied and real impossible solution - SOT",8,1,50,30,0.40,0.10,206,290
"Varied and real impossible solution - SOT",8,1,50,30,0.40,0.15,155,302
"Varied and real impossible solution - SOT",8,1,50,30,0.40,0.15,151,298
"Varied and real impossible solution - SOT",8,1,50,30,0.40,0.20,151,311
"Varied and real impossible solution - SOT",8,1,50,30,0.40,0.20,155,308
"Varied and real impossible solution - SOT",8,1,50,30,0.50,0.05,286,245
"Varied and real impossible solution - SOT",8,1,50,30,0.50,0.05,280,258
"Varied and real impossible solution - SOT",8,1,50,30,0.50,0.10,211,274
"Varied and real impossible solution - SOT",8,1,50,30,0.50,0.10,211,261
"Varied and real impossible solution - SOT",8,1,50,30,0.50,0.15,200,271
"Varied and real impossible solution - SOT",8,1,50,30,0.50,0.15,200,274
"Varied and real impossible solution - SOT",8,1,50,30,0.50,0.20,155,305
"Varied and real impossible solution - SOT",8,1,50,30,0.50,0.20,155,289
"Varied and real impossible solution - SOT",8,1,50,30,0.60,0.05,286,227
"Varied and real impossible solution - SOT",8,1,50,30,0.60,0.05,286,223
"Varied and real impossible solution - SOT",8,1,50,30,0.60,0.10,256,235
"Varied and real impossible solution - SOT",8,1,50,30,0.60,0.10,273,240
"Varied and real impossible solution - SOT",8,1,50,30,0.60,0.15,206,288
"Varied and real impossible solution - SOT",8,1,50,30,0.60,0.15,206,262
"Varied and real impossible solution - SOT",8,1,50,30,0.60,0.20,200,259
"Varied and real impossible solution - SOT",8,1,50,30,0.60,0.20,200,269
"Varied and real impossible solution - SOT",8,1,50,30,0.70,0.05,286,218
"Varied and real impossible solution - SOT",8,1,50,30,0.70,0.05,340,220
"Varied and real impossible solution - SOT",8,1,50,30,0.70,0.10,280,236
"Varied and real impossible solution - SOT",8,1,50,30,0.70,0.10,280,225
"Varied and real impossible solution - SOT",8,1,50,30,0.70,0.15,273,231
"Varied and real impossible solution - SOT",8,1,50,30,0.70,0.15,211,234
"Varied and real impossible solution - SOT",8,1,50,30,0.70,0.20,206,256
"Varied and real impossible solution - SOT",8,1,50,30,0.70,0.20,200,244
"Varied and real impossible solution - SOT",8,1,50,30,0.80,0.05,286,213
"Varied and real impossible solution - SOT",8,1,50,30,0.80,0.05,365,207
"Varied and real impossible solution - SOT",8,1,50,30,0.80,0.10,280,249
"Varied and real impossible solution - SOT",8,1,50,30,0.80,0.10,280,217
"Varied and real impossible solution - SOT",8,1,50,30,0.80,0.15,273,232
"Varied and real impossible solution - SOT",8,1,50,30,0.80,0.15,211,224
"Varied and real impossible solution - SOT",8,1,50,30,0.80,0.20,206,237
"Varied and real impossible solution - SOT",8,1,50,30,0.80,0.20,200,233
"Varied and real impossible solution - SOT",8,1,50,30,0.90,0.05,365,204
"Varied and real impossible solution - SOT",8,1,50,30,0.90,0.05,365,203
"Varied and real impossible solution - SOT",8,1,50,30,0.90,0.10,280,207
"Varied and real impossible solution - SOT",8,1,50,30,0.90,0.10,280,211
"Varied and real impossible solution - SOT",8,1,50,30,0.90,0.15,273,223
"Varied and real impossible solution - SOT",8,1,50,30,0.90,0.15,273,223
"Varied and real impossible solution - SOT",8,1,50,30,0.90,0.20,211,223
"Varied and real impossible solution - SOT",8,1,50,30,0.90,0.20,206,225
"Varied and real impossible solution - SOT",8,1,50,40,0.40,0.05,273,372
"Varied and real impossible solution - SOT",8,1,50,40,0.40,0.05,273,376
"Varied and real impossible solution - SOT",8,1,50,40,0.40,0.10,206,391
"Varied and real impossible solution - SOT",8,1,50,40,0.40,0.10,206,390
"Varied and real impossible solution - SOT",8,1,50,40,0.40,0.15,155,415
"Varied and real impossible solution - SOT",8,1,50,40,0.40,0.15,155,423
"Varied and real impossible solution - SOT",8,1,50,40,0.40,0.20,140,429
"Varied and real impossible solution - SOT",8,1,50,40,0.40,0.20,146,439
"Varied and real impossible solution - SOT",8,1,50,40,0.50,0.05,280,352
"Varied and real impossible solution - SOT",8,1,50,40,0.50,0.05,280,354
"Varied and real impossible solution - SOT",8,1,50,40,0.50,0.10,211,362
"Varied and real impossible solution - SOT",8,1,50,40,0.50,0.10,211,360
"Varied and real impossible solution - SOT",8,1,50,40,0.50,0.15,206,373
"Varied and real impossible solution - SOT",8,1,50,40,0.50,0.15,155,374
"Varied and real impossible solution - SOT",8,1,50,40,0.50,0.20,155,400
"Varied and real impossible solution - SOT",8,1,50,40,0.50,0.20,151,384
"Varied and real impossible solution - SOT",8,1,50,40,0.60,0.05,286,322
"Varied and real impossible solution - SOT",8,1,50,40,0.60,0.05,286,323
"Varied and real impossible solution - SOT",8,1,50,40,0.60,0.10,211,336
"Varied and real impossible solution - SOT",8,1,50,40,0.60,0.10,280,339
"Varied and real impossible solution - SOT",8,1,50,40,0.60,0.15,206,347
"Varied and real impossible solution - SOT",8,1,50,40,0.60,0.15,206,347
"Varied and real impossible solution - SOT",8,1,50,40,0.60,0.20,151,356
"Varied and real impossible solution - SOT",8,1,50,40,0.60,0.20,200,358
"Varied and real impossible solution - SOT",8,1,50,40,0.70,0.05,286,301
"Varied and real impossible solution - SOT",8,1,50,40,0.70,0.05,280,303
"Varied and real impossible solution - SOT",8,1,50,40,0.70,0.10,273,312
"Varied and real impossible solution - SOT",8,1,50,40,0.70,0.10,273,308
"Varied and real impossible solution - SOT",8,1,50,40,0.70,0.15,206,327
"Varied and real impossible solution - SOT",8,1,50,40,0.70,0.15,206,332
"Varied and real impossible solution - SOT",8,1,50,40,0.70,0.20,200,343
"Varied and real impossible solution - SOT",8,1,50,40,0.70,0.20,155,345
"Varied and real impossible solution - SOT",8,1,50,40,0.80,0.05,365,312
"Varied and real impossible solution - SOT",8,1,50,40,0.80,0.05,365,302
"Varied and real impossible solution - SOT",8,1,50,40,0.80,0.10,273,312
"Varied and real impossible solution - SOT",8,1,50,40,0.80,0.10,273,302
"Varied and real impossible solution - SOT",8,1,50,40,0.80,0.15,273,310
"Varied and real impossible solution - SOT",8,1,50,40,0.80,0.15,206,314
"Varied and real impossible solution - SOT",8,1,50,40,0.80,0.20,206,323
"Varied and real impossible solution - SOT",8,1,50,40,0.80,0.20,206,319
"Varied and real impossible solution - SOT",8,1,50,40,0.90,0.05,286,280
"Varied and real impossible solution - SOT",8,1,50,40,0.90,0.05,365,278
"Varied and real impossible solution - SOT",8,1,50,40,0.90,0.10,286,291
"Varied and real impossible solution - SOT",8,1,50,40,0.90,0.10,273,293
"Varied and real impossible solution - SOT",8,1,50,40,0.90,0.15,211,302
"Varied and real impossible solution - SOT",8,1,50,40,0.90,0.15,280,296
"Varied and real impossible solution - SOT",8,1,50,40,0.90,0.20,206,313
"Varied and real impossible solution - SOT",8,1,50,40,0.90,0.20,206,309
"Varied and real impossible solution - SOT",8,1,50,50,0.40,0.05,280,489
"Varied and real impossible solution - SOT",8,1,50,50,0.40,0.05,273,502
"Varied and real impossible solution - SOT",8,1,50,50,0.40,0.10,200,539
"Varied and real impossible solution - SOT",8,1,50,50,0.40,0.10,200,535
"Varied and real impossible solution - SOT",8,1,50,50,0.40,0.15,151,532
"Varied and real impossible solution - SOT",8,1,50,50,0.40,0.15,151,531
"Varied and real impossible solution - SOT",8,1,50,50,0.40,0.20,140,556
"Varied and real impossible solution - SOT",8,1,50,50,0.40,0.20,133,561
"Varied and real impossible solution - SOT",8,1,50,50,0.50,0.05,286,444
"Varied and real impossible solution - SOT",8,1,50,50,0.50,0.05,280,448
"Varied and real impossible solution - SOT",8,1,50,50,0.50,0.10,211,471
"Varied and real impossible solution - SOT",8,1,50,50,0.50,0.10,211,463
"Varied and real impossible solution - SOT",8,1,50,50,0.50,0.15,200,483
"Varied and real impossible solution - SOT",8,1,50,50,0.50,0.15,200,488
"Varied and real impossible solution - SOT",8,1,50,50,0.50,0.20,155,496
"Varied and real impossible solution - SOT",8,1,50,50,0.50,0.20,151,497
"Varied and real impossible solution - SOT",8,1,50,50,0.60,0.05,286,416
"Varied and real impossible solution - SOT",8,1,50,50,0.60,0.05,286,415
"Varied and real impossible solution - SOT",8,1,50,50,0.60,0.10,273,432
"Varied and real impossible solution - SOT",8,1,50,50,0.60,0.10,211,435
"Varied and real impossible solution - SOT",8,1,50,50,0.60,0.15,155,450
"Varied and real impossible solution - SOT",8,1,50,50,0.60,0.15,200,454
"Varied and real impossible solution - SOT",8,1,50,50,0.60,0.20,151,463
"Varied and real impossible solution - SOT",8,1,50,50,0.60,0.20,200,465
"Varied and real impossible solution - SOT",8,1,50,50,0.70,0.05,286,390
"Varied and real impossible solution - SOT",8,1,50,50,0.70,0.05,286,392
"Varied and real impossible solution - SOT",8,1,50,50,0.70,0.10,273,406
"Varied and real impossible solution - SOT",8,1,50,50,0.70,0.10,256,411
"Varied and real impossible solution - SOT",8,1,50,50,0.70,0.15,206,441
"Varied and real impossible solution - SOT",8,1,50,50,0.70,0.15,200,421
"Varied and real impossible solution - SOT",8,1,50,50,0.70,0.20,151,441
"Varied and real impossible solution - SOT",8,1,50,50,0.70,0.20,191,445
"Varied and real impossible solution - SOT",8,1,50,50,0.80,0.05,286,375
"Varied and real impossible solution - SOT",8,1,50,50,0.80,0.05,286,386
"Varied and real impossible solution - SOT",8,1,50,50,0.80,0.10,280,394
"Varied and real impossible solution - SOT",8,1,50,50,0.80,0.10,280,395
"Varied and real impossible solution - SOT",8,1,50,50,0.80,0.15,206,414
"Varied and real impossible solution - SOT",8,1,50,50,0.80,0.15,211,406
"Varied and real impossible solution - SOT",8,1,50,50,0.80,0.20,206,420
"Varied and real impossible solution - SOT",8,1,50,50,0.80,0.20,155,422
"Varied and real impossible solution - SOT",8,1,50,50,0.90,0.05,286,364
"Varied and real impossible solution - SOT",8,1,50,50,0.90,0.05,365,364
"Varied and real impossible solution - SOT",8,1,50,50,0.90,0.10,273,388
"Varied and real impossible solution - SOT",8,1,50,50,0.90,0.10,273,382
"Varied and real impossible solution - SOT",8,1,50,50,0.90,0.15,206,389
"Varied and real impossible solution - SOT",8,1,50,50,0.90,0.15,273,396
"Varied and real impossible solution - SOT",8,1,50,50,0.90,0.20,206,412
"Varied and real impossible solution - SOT",8,1,50,50,0.90,0.20,200,402
"Varied and real impossible solution - SOT",8,1,80,10,0.40,0.05,273,123
"Varied and real impossible solution - SOT",8,1,80,10,0.40,0.05,273,125
"Varied and real impossible solution - SOT",8,1,80,10,0.40,0.10,155,129
"Varied and real impossible solution - SOT",8,1,80,10,0.40,0.10,155,129
"Varied and real impossible solution - SOT",8,1,80,10,0.40,0.15,146,146
"Varied and real impossible solution - SOT",8,1,80,10,0.40,0.15,140,145
"Varied and real impossible solution - SOT",8,1,80,10,0.40,0.20,133,141
"Varied and real impossible solution - SOT",8,1,80,10,0.40,0.20,71,146
"Varied and real impossible solution - SOT",8,1,80,10,0.50,0.05,273,118
"Varied and real impossible solution - SOT",8,1,80,10,0.50,0.05,286,115
"Varied and real impossible solution - SOT",8,1,80,10,0.50,0.10,206,123
"Varied and real impossible solution - SOT",8,1,80,10,0.50,0.10,206,120
"Varied and real impossible solution - SOT",8,1,80,10,0.50,0.15,133,123
"Varied and real impossible solution - SOT",8,1,80,10,0.50,0.15,151,123
"Varied and real impossible solution - SOT",8,1,80,10,0.50,0.20,133,128
"Varied and real impossible solution - SOT",8,1,80,10,0.50,0.20,133,128
"Varied and real impossible solution - SOT",8,1,80,10,0.60,0.05,286,111
"Varied and real impossible solution - SOT",8,1,80,10,0.60,0.05,280,110
"Varied and real impossible solution - SOT",8,1,80,10,0.60,0.10,206,114
"Varied and real impossible solution - SOT",8,1,80,10,0.60,0.10,211,114
"Varied and real impossible solution - SOT",8,1,80,10,0.60,0.15,155,119
"Varied and real impossible solution - SOT",8,1,80,10,0.60,0.15,200,120
"Varied and real impossible solution - SOT",8,1,80,10,0.60,0.20,146,126
"Varied and real impossible solution - SOT",8,1,80,10,0.60,0.20,151,130
"Varied and real impossible solution - SOT",8,1,80,10,0.70,0.05,286,108
"Varied and real impossible solution - SOT",8,1,80,10,0.70,0.05,365,109
"Varied and real impossible solution - SOT",8,1,80,10,0.70,0.10,206,107
"Varied and real impossible solution - SOT",8,1,80,10,0.70,0.10,273,113
"Varied and real impossible solution - SOT",8,1,80,10,0.70,0.15,200,114
"Varied and real impossible solution - SOT",8,1,80,10,0.70,0.15,206,117
"Varied and real impossible solution - SOT",8,1,80,10,0.70,0.20,146,118
"Varied and real impossible solution - SOT",8,1,80,10,0.70,0.20,151,118
"Varied and real impossible solution - SOT",8,1,80,10,0.80,0.05,273,103
"Varied and real impossible solution - SOT",8,1,80,10,0.80,0.05,365,101
"Varied and real impossible solution - SOT",8,1,80,10,0.80,0.10,273,109
"Varied and real impossible solution - SOT",8,1,80,10,0.80,0.10,280,106
"Varied and real impossible solution - SOT",8,1,80,10,0.80,0.15,200,110
"Varied and real impossible solution - SOT",8,1,80,10,0.80,0.15,206,110
"Varied and real impossible solution - SOT",8,1,80,10,0.80,0.20,151,113
"Varied and real impossible solution - SOT",8,1,80,10,0.80,0.20,200,113
"Varied and real impossible solution - SOT",8,1,80,10,0.90,0.05,286,101
"Varied and real impossible solution - SOT",8,1,80,10,0.90,0.05,286,100
"Varied and real impossible solution - SOT",8,1,80,10,0.90,0.10,273,103
"Varied and real impossible solution - SOT",8,1,80,10,0.90,0.10,211,103
"Varied and real impossible solution - SOT",8,1,80,10,0.90,0.15,206,106
"Varied and real impossible solution - SOT",8,1,80,10,0.90,0.15,151,108
"Varied and real impossible solution - SOT",8,1,80,10,0.90,0.20,151,109
"Varied and real impossible solution - SOT",8,1,80,10,0.90,0.20,151,112
"Varied and real impossible solution - SOT",8,1,80,20,0.40,0.05,206,273
"Varied and real impossible solution - SOT",8,1,80,20,0.40,0.05,200,273
"Varied and real impossible solution - SOT",8,1,80,20,0.40,0.10,140,284
"Varied and real impossible solution - SOT",8,1,80,20,0.40,0.10,151,276
"Varied and real impossible solution - SOT",8,1,80,20,0.40,0.15,78,294
"Varied and real impossible solution - SOT",8,1,80,20,0.40,0.15,125,294
"Varied and real impossible solution - SOT",8,1,80,20,0.40,0.20,75,304
"Varied and real impossible solution - SOT",8,1,80,20,0.40,0.20,66,301
"Varied and real impossible solution - SOT",8,1,80,20,0.50,0.05,211,244
"Varied and real impossible solution - SOT",8,1,80,20,0.50,0.05,273,243
"Varied and real impossible solution - SOT",8,1,80,20,0.50,0.10,151,262
"Varied and real impossible solution - SOT",8,1,80,20,0.50,0.10,151,255
"Varied and real impossible solution - SOT",8,1,80,20,0.50,0.15,140,266
"Varied and real impossible solution - SOT",8,1,80,20,0.50,0.15,146,264
"Varied and real impossible solution - SOT",8,1,80,20,0.50,0.20,125,279
"Varied and real impossible solution - SOT",8,1,80,20,0.50,0.20,133,278
"Varied and real impossible solution - SOT",8,1,80,20,0.60,0.05,211,253
"Varied and real impossible solution - SOT",8,1,80,20,0.60,0.05,273,232
"Varied and real impossible solution - SOT",8,1,80,20,0.60,0.10,206,252
"Varied and real impossible solution - SOT",8,1,80,20,0.60,0.10,155,240
"Varied and real impossible solution - SOT",8,1,80,20,0.60,0.15,151,247
"Varied and real impossible solution - SOT",8,1,80,20,0.60,0.15,151,249
"Varied and real impossible solution - SOT",8,1,80,20,0.60,0.20,78,272
"Varied and real impossible solution - SOT",8,1,80,20,0.60,0.20,133,264
"Varied and real impossible solution - SOT",8,1,80,20,0.70,0.05,280,224
"Varied and real impossible solution - SOT",8,1,80,20,0.70,0.05,280,226
"Varied and real impossible solution - SOT",8,1,80,20,0.70,0.10,211,231
"Varied and real impossible solution - SOT",8,1,80,20,0.70,0.10,206,230
"Varied and real impossible solution - SOT",8,1,80,20,0.70,0.15,151,252
"Varied and real impossible solution - SOT",8,1,80,20,0.70,0.15,151,240
"Varied and real impossible solution - SOT",8,1,80,20,0.70,0.20,146,248
"Varied and real impossible solution - SOT",8,1,80,20,0.70,0.20,140,248
"Varied and real impossible solution - SOT",8,1,80,20,0.80,0.05,280,221
"Varied and real impossible solution - SOT",8,1,80,20,0.80,0.05,286,218
"Varied and real impossible solution - SOT",8,1,80,20,0.80,0.10,211,223
"Varied and real impossible solution - SOT",8,1,80,20,0.80,0.10,211,223
